inn;year;okved1;region;title;of;ta_fix;ta_nonfix;ta;tp_cap;debt_long;tp_long;debt_short;tp_short;tp;sales;profit_operational;exp_interest;profit_before_tax;cash_oper_inflow;cash_oper_inflow_sales;paid_to_supplier;paid_to_worker;cash_interest;cash_investment_of;sales_prev;of_prev
7727235400;2013;74;77;Комплексные энергетические системы;5.1;25.4;627.3;652.6;-472.7;0.0;0.3;504.0;1125.1;652.6;2147.5;341.8;28.8;254.2;1832.0;1828.8;353.4;1082.3;0.0;2.9;2083.9;6.7
7705485879;2013;63;77;Профессиональная Логистическая Компания;51.8;52.3;3506.8;3559.1;64.5;0.0;0.0;0.0;3494.6;3559.1;2578.3;-82.5;24.1;42.8;3053.2;2915.9;1943.8;95.8;0.0;0.0;1955.3;10.3
7706288496;2013;40;77;РУСЭНЕРГОРЕСУРС;6.7;16.1;2554.5;2570.6;383.7;0.0;0.0;0.0;2187.0;2570.6;39611.7;2060.2;0.0;1941.4;39673.8;39593.8;37597.3;188.3;0.0;0.0;39043.2;7.7
5015246750;2013;51;50;РПС;0.1;0.1;1354.9;1355.0;55.7;0.0;0.0;100.2;1299.3;1355.0;2732.6;100.7;4.5;27.1;0.0;0.0;0.0;0.0;0.0;0.0;3066.8;0.1
7709401982;2013;50;77;Меркатор Холдинг;10.8;582.8;1986.7;2569.5;370.5;403.8;405.0;607.9;1794.0;2569.5;3611.1;204.9;79.8;123.0;4449.3;4162.7;4160.6;138.2;82.5;6.6;5645.6;13.6
7709403651;2013;51;77;ХАРИБО Конфеты;0.6;24.7;414.7;439.4;196.4;0.0;0.0;18.1;243.0;439.4;1006.2;-31.9;0.4;-73.9;847.2;839.8;349.9;68.0;0.4;0.4;687.2;0.7
7722279315;2013;51;77;Соудал;8.6;11.5;229.5;241.0;0.9;0.0;0.0;0.0;240.1;241.0;1099.6;34.5;0.0;27.5;1102.7;1098.2;772.1;44.8;0.0;5.1;894.8;6.3
7706289940;2013;75;77;ВЕДОМСТВЕННАЯ ОХРАНА РОСАТОМА;177.8;206.2;578.1;784.4;381.3;0.0;0.6;0.0;402.5;784.4;3576.1;158.4;0.0;142.9;3551.0;3529.1;208.4;2479.4;0.0;10.1;3231.7;176.5
1660124156;2013;45;16;ВОЛГАУРАЛСПЕЦСТРОЙ;78.3;93.6;2017.4;2111.0;123.9;100.0;100.0;493.4;1887.1;2111.0;1657.1;96.6;46.5;10.4;2293.6;2078.8;2180.9;84.6;41.7;11.1;3147.5;95.7
1651056982;2013;51;16;ГАЗНЕФТЕХИМПЕРЕРАБОТКА;1.2;7.2;2625.7;2632.9;534.1;0.0;0.0;0.0;2098.8;2632.9;14272.8;1044.9;29.8;1023.3;0.0;0.0;0.0;0.0;0.0;0.0;19125.3;2.0
2453014100;2013;40;24;Производственно-ремонтное общество ГРЭС;39.2;64.6;2217.0;2281.7;62.6;0.0;40.8;822.2;2178.2;2281.7;2377.2;157.1;40.3;109.8;1960.5;1869.9;1937.7;348.4;38.6;10.3;1134.9;6.2
7710744800;2013;74;77;Пипл серч;0.0;0.0;2.5;2.5;2.3;0.0;0.0;0.0;0.1;2.5;4736.5;4134.4;0.0;4125.7;0.0;0.0;0.0;0.0;0.0;0.0;3438.9;0.0
7705878220;2013;51;77;ДИСКОМ;0.0;0.0;3319.9;3319.9;83.6;0.0;0.0;0.0;3236.4;3319.9;17063.6;26.2;0.0;26.5;15498.4;15368.8;15377.2;6.2;0.0;0.0;19981.1;0.0
7702702395;2013;52;77;БНС Партнерс Груп;78.1;273.8;526.9;800.7;-226.8;528.0;535.5;262.7;492.1;800.7;2299.9;-40.9;46.6;-191.4;2393.6;2259.2;1901.1;259.3;7.3;4.6;2605.8;152.7
7704719690;2013;51;77;ФлайФиш;0.5;2.0;1030.8;1032.8;55.5;500.2;500.2;0.2;477.2;1032.8;2936.4;59.8;41.8;17.4;3038.4;2752.2;2910.5;13.8;41.5;0.0;3213.8;0.9
7722678655;2013;64;77;Цифра Один;759.4;927.9;874.6;1802.6;1038.6;249.7;258.7;50.7;505.3;1802.6;1243.4;89.0;38.8;36.9;3558.4;1225.8;708.8;346.8;42.7;299.0;1202.7;784.4
7726622910;2013;51;77;ГСП-ТРЕЙД;18.7;18.7;703.7;722.4;182.9;78.3;78.3;125.4;461.1;722.4;2283.3;-7.0;15.8;34.6;2638.2;2460.9;2462.9;49.1;13.1;5.4;2727.9;16.8
7733691601;2013;51;77;Новая Линия;2.8;2.8;686.0;688.8;47.4;0.0;0.0;64.8;641.4;688.8;3057.1;-63.8;0.0;11.7;3944.7;3804.7;3757.2;8.1;0.2;0.0;3545.3;3.1
7731622715;2013;45;77;Строймагистраль;373.6;376.7;462.6;839.3;214.4;101.9;102.3;82.5;522.6;839.3;3380.1;193.1;16.5;168.6;0.0;0.0;0.0;0.0;0.0;0.0;975.8;98.9
7703694186;2013;45;77;РУБИКОН;0.0;0.0;1865.7;1865.7;1.0;0.0;0.0;180.0;1864.7;1865.7;1554.8;0.4;26.8;0.5;560.7;549.1;483.7;0.5;26.8;0.0;1825.5;0.0
7722679673;2013;51;77;ТОРГОВАЯ КОМПАНИЯ ЛАБИРИНТ;2.5;2.5;1492.5;1494.9;1.6;0.0;0.0;32.8;1493.3;1494.9;3769.5;-103.7;0.7;2.9;3606.2;3599.3;3392.8;153.9;0.0;0.0;3131.1;1.8
7723706908;2013;50;77;БЕРГ Холдинг;41.2;51.4;1053.3;1104.7;45.0;86.0;86.0;605.5;973.7;1104.7;2907.2;70.9;80.1;12.6;3132.4;2840.0;2812.0;126.3;75.4;27.7;2082.8;27.8
7743734773;2013;51;77;Автохимия-Инвест;2.8;2.8;598.6;601.4;22.5;0.0;0.1;0.0;578.8;601.4;1568.0;0.7;0.0;-4.0;1853.9;1853.1;2051.7;19.4;0.0;0.0;1639.9;1.9
7718752313;2013;50;77;Петровский;0.0;47.4;432.3;479.7;121.6;0.0;0.0;70.3;358.2;479.7;2655.0;19.6;10.6;65.8;0.0;0.0;0.0;0.0;0.0;0.0;2255.2;0.0
7723706104;2013;51;77;Афина Интернэшнл Фэшн Груп;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1053.2;-265.9;0.0;-265.9;0.0;0.0;0.0;0.0;0.0;0.0;4295.4;0.0
7714877093;2013;51;77;Солид-товарные рынки;2.2;15.6;3980.5;3996.1;211.2;0.0;0.0;1564.6;3784.9;3996.1;11893.9;310.1;118.4;181.0;0.0;0.0;0.0;0.0;0.0;0.0;8924.7;2.1
7708696853;2013;51;77;НАЦИОНАЛЬНОЕ ДОСТОЯНИЕ;7.0;7.3;910.8;918.2;17.7;58.6;58.6;210.8;841.9;918.2;1845.2;30.5;32.8;5.6;1926.1;1815.5;1793.6;24.8;29.8;0.4;1767.5;9.3
7724700200;2013;50;77;ТехАвтоЮг;0.5;0.5;385.5;386.0;2.7;148.3;148.3;166.2;235.0;386.0;1430.4;27.2;44.3;1.2;1666.0;1666.0;1638.2;2.0;43.3;0.0;1586.7;0.6
7708697381;2013;63;77;РТ-Логистика;5.7;58.5;426.2;484.8;287.8;0.0;0.0;0.0;197.0;484.8;2431.4;137.8;0.0;154.9;2868.3;2863.9;2625.4;63.2;0.0;4.0;2834.7;3.3
7714774210;2013;51;77;Виано;12.8;12.8;377.8;390.6;8.9;0.0;0.0;0.0;381.7;390.6;1126.7;8.8;0.0;4.8;1175.2;1172.0;1135.6;7.1;0.0;0.0;1015.4;14.9
7710747833;2013;51;77;Маттел;11.0;11.0;1185.0;1196.0;805.7;0.0;0.0;127.3;390.3;1196.0;2157.5;925.2;3.1;853.5;1913.9;1913.9;1005.6;53.0;0.0;1.3;687.0;13.7
7709827763;2013;51;77;Электрощит-Энергокомплекс;0.1;0.1;259.0;259.1;10.3;0.0;0.0;0.0;248.8;259.1;1295.1;22.7;0.0;10.7;1164.4;1076.5;1108.7;2.9;0.0;0.0;72.7;0.0
7743738506;2013;50;77;ААА Независимость Премьер Авто;503.3;660.0;2234.7;2894.7;519.5;0.0;0.0;742.8;2375.2;2894.7;10373.7;-726.2;71.5;37.7;10633.8;10061.0;10117.1;213.7;75.4;396.0;6326.5;187.0
7716639217;2013;50;77;Фаворит Моторс Групп;23.6;23.6;324.7;348.2;0.8;0.0;0.0;27.8;347.4;348.2;2117.0;-72.9;10.2;1.6;0.0;0.0;0.0;0.0;0.0;0.0;2342.2;16.7
7718755071;2013;51;77;ИМПОРТТЕЛЕКОМ;0.9;0.9;1856.8;1857.7;330.7;0.0;0.0;400.5;1527.0;1857.7;4734.5;112.1;0.5;52.0;0.0;0.0;0.0;0.0;0.0;0.0;4711.7;0.8
7710746861;2013;51;77;Ренесанс;0.0;0.0;1176.9;1176.9;0.8;0.0;0.0;250.0;1176.1;1176.9;2968.2;36.2;32.2;0.3;1346.1;1346.1;1307.2;0.5;0.0;0.0;2955.5;0.0
7726625372;2013;45;77;Конструктивные Решения Плюс;5.0;5.0;51.0;55.9;8.3;0.0;0.0;0.0;47.6;55.9;1204.9;1.1;0.0;5.5;1483.8;1481.4;1460.0;6.1;0.0;0.0;770.1;0.1
7721657317;2013;51;77;Евросистемс;0.0;0.0;2612.6;2612.6;6.3;70.5;70.5;1333.9;2535.8;2612.6;2352.4;0.7;70.4;2.5;10258.9;5063.4;4743.6;1.5;0.0;0.0;2666.7;0.0
7713682824;2013;51;77;ТАВР;0.0;0.0;4580.2;4580.2;105.0;0.0;0.0;0.0;4475.2;4580.2;2977.0;41.1;0.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;2498.7;0.0
7719718940;2013;51;77;СеверПласт;0.2;0.3;109.5;109.8;105.1;0.0;0.0;0.0;4.6;109.8;1461.3;85.7;1.0;84.2;1454.6;1452.9;1366.6;3.7;1.0;0.0;571.3;0.4
7720653020;2013;45;77;"Производственная Компания ""ИнжЭнергоСтрой""";110.0;162.3;4927.5;5089.8;187.5;0.0;63.9;130.0;4838.4;5089.8;5425.4;309.4;27.1;212.8;0.0;0.0;0.0;0.0;0.0;0.0;5242.8;175.3
7703694556;2013;51;77;Русфик;4.7;41.7;662.2;703.9;288.4;0.0;0.0;47.9;415.6;703.9;1884.9;319.9;4.3;281.9;1562.5;1562.5;1152.0;170.9;4.0;4.9;527.8;0.0
7736600070;2013;51;77;Неотек;0.7;1096.5;2898.4;3994.9;1047.2;0.0;15.8;881.9;2932.0;3994.9;4592.7;47.3;52.1;9.3;3324.8;3290.9;3261.4;28.6;48.5;0.2;1892.1;1.0
7727683722;2013;51;77;ПромРесурс;0.1;0.1;135.5;135.6;53.6;0.0;0.0;20.2;82.0;135.6;1072.2;23.6;6.0;15.6;1231.3;1081.7;1082.9;1.5;7.2;0.0;1332.8;0.4
7715748608;2013;51;77;ТЕХНО-ТРЕЙД-РЕГИОНЫ;0.4;0.4;307.6;308.0;78.8;0.0;0.0;0.0;229.3;308.0;1112.6;55.9;0.0;50.2;0.0;0.0;0.0;0.0;0.0;0.0;552.8;0.6
7729628928;2013;51;77;Продсоюз;0.0;0.0;402.9;402.9;3.8;0.0;0.0;190.2;399.1;402.9;1161.8;25.6;21.4;0.9;1409.8;1409.8;1387.3;6.9;21.4;0.0;610.8;0.0
7704722037;2013;51;77;Горенье БТ;14.2;14.5;1213.0;1227.5;33.2;0.0;9.6;0.0;1184.7;1227.5;5771.2;510.8;0.0;6.4;6534.8;5565.0;484.6;86.7;0.0;0.2;4665.0;18.9
7723707210;2013;51;77;"ПТО ""Тех-КРЕП""";35.4;36.0;327.9;364.0;14.6;22.2;22.2;206.6;327.1;364.0;1034.7;38.3;30.3;3.8;1176.9;1176.8;1344.1;10.5;27.2;34.6;1171.4;1.6
7725664844;2013;51;77;Уренхольт;83.0;147.8;1434.7;1582.6;553.7;96.5;103.5;510.7;925.4;1582.6;4993.3;96.5;38.0;13.0;4784.0;4776.9;3908.5;290.6;29.1;21.3;5219.3;11.6
7709825967;2013;51;77;ЛУКОЙЛ-Резервнефтепродукт;4.5;75.5;39825.7;39901.2;4993.3;0.0;0.6;520.4;34907.3;39901.2;255478.2;4498.8;103.1;4766.5;251706.0;245778.1;245326.9;202.6;133.5;9.1;202446.2;5.2
7733693126;2013;51;77;Канкорд;0.4;0.4;448.0;448.4;44.9;0.0;0.0;265.2;403.5;448.4;1734.2;58.0;40.1;18.3;0.0;0.0;0.0;0.0;0.0;0.0;856.0;0.2
7720654345;2013;63;77;БОНИФАЦИЙ;0.1;0.1;0.2;0.4;0.1;0.0;0.0;0.0;0.3;0.4;1783.5;120.4;0.0;120.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7715750741;2013;65;77;ДЖЕНЕРАЛ-ИНВЕСТ;7.6;28.2;1550.9;1579.1;301.0;0.0;0.0;58.5;1278.1;1579.1;1310.4;-125.6;3.7;-1.4;11142.9;9.0;74.4;100.7;4.4;1.0;51.5;6.9
7726625380;2013;51;77;Майнинг Солюшнс;130.3;662.6;3011.3;3673.9;1674.5;911.2;911.2;32.5;1088.2;3673.9;8302.8;1067.4;95.8;1074.9;8384.9;7827.8;6502.9;321.3;92.9;0.0;7698.0;35.2
7728695093;2013;62;77;АЙ ФЛАЙ;21.6;141.4;996.1;1137.5;-496.0;643.5;644.2;179.2;989.2;1137.5;7007.3;295.4;66.5;190.6;7171.3;7115.4;6258.7;480.1;6.9;0.7;4404.3;27.2
7730607880;2013;51;77;ТИГОР;0.0;0.0;639.7;639.7;3.9;5.3;5.3;200.0;630.5;639.7;1885.1;6.7;14.3;0.8;0.0;0.0;0.0;0.0;0.0;0.0;2385.2;0.0
7710748690;2013;51;77;ПРОСОФТ ТРЕЙДИНГ;7.3;25.4;616.9;642.3;18.2;0.0;0.5;0.0;623.6;642.3;3305.1;30.4;0.0;26.7;3436.8;3410.5;3100.9;103.4;0.0;3.8;3396.0;5.5
7709827033;2013;51;77;Национальная Контрактная Корпорация;0.9;0.9;1045.4;1046.3;18.2;0.0;0.0;134.1;1028.1;1046.3;3318.1;18.5;12.9;12.8;3846.6;3843.0;354.1;4.5;8.8;0.0;3710.6;1.1
7717649708;2013;45;77;ТЕПЛОЭНЕРГОРЕМОНТ-МОСКВА;56.8;142.7;1644.2;1787.0;216.4;0.0;0.0;1044.2;1570.5;1787.0;3604.1;145.4;66.9;97.0;3342.4;3106.7;1977.4;855.8;66.9;3.8;5772.9;69.5
7731625191;2013;51;77;Авилекс;8.0;8.0;405.7;413.8;73.6;0.0;0.0;0.0;340.2;413.8;1493.2;54.6;2.7;59.6;1581.8;1509.7;1367.7;50.8;2.7;2.2;1140.3;7.3
7704724860;2013;50;77;ИРБИС МОТОРЗ;17.9;23.6;1249.6;1273.1;84.3;299.8;299.8;318.6;889.0;1273.1;1648.7;97.3;49.2;40.8;1698.8;1695.1;1851.0;22.2;48.9;16.2;883.7;12.6
7731626011;2013;51;77;Централизованная Служба Обеспечения Энергетики;0.1;0.1;895.5;895.7;244.8;0.0;0.6;0.0;650.3;895.7;2514.4;774.8;0.0;806.3;2462.7;1938.4;722.2;26.0;0.0;0.0;446.3;0.1
7701833356;2013;74;77;Коулмэн-Кадровые Услуги;1.4;12.1;4475.4;4487.6;-41.6;18.8;18.8;0.0;4510.4;4487.6;1788.2;2.0;1.0;-8.4;2329.0;1419.2;383.7;1156.2;0.0;0.0;1713.4;1.9
7703695246;2013;74;77;Концерн Радиоэлектронные технологии;14.9;47312.3;5731.2;53043.5;597.2;2768.2;3057.7;212.5;49388.6;53043.5;5567.6;435.6;187.3;630.6;6468.2;6160.2;4899.1;293.6;175.7;0.0;553.9;360.4
7715754873;2013;51;77;Технолига;0.3;0.4;1056.9;1057.3;271.3;0.0;0.0;0.0;786.0;1057.3;1939.0;181.0;0.0;168.7;1986.5;1840.7;1666.5;54.1;0.0;0.0;1032.1;0.4
7727687452;2013;51;77;Америа Русс;57.5;92.2;1905.2;1997.4;590.3;0.0;0.0;424.9;1407.1;1997.4;4460.4;207.8;35.8;172.8;0.0;0.0;0.0;0.0;0.0;0.0;4194.0;26.3
7725666922;2013;64;77;Спецрадиосервис;15.1;19.8;937.0;956.8;141.6;0.0;6.6;169.7;808.6;956.8;1331.4;353.1;24.7;316.5;1149.8;1133.3;543.5;257.3;24.7;0.0;752.0;9.6
7705885997;2013;51;77;Нэшэнл Оилвэлл Варко Евразия;136.8;137.6;866.1;1003.7;135.9;30.4;30.4;102.1;837.4;1003.7;1182.8;78.4;2.9;111.8;1217.7;1181.2;879.8;157.1;1.2;47.4;696.5;59.6
7709828703;2013;52;77;ЛОДЕ;119.9;134.3;1373.3;1507.6;1306.0;0.0;0.1;0.0;201.5;1507.6;2082.2;403.1;2.0;688.4;2043.3;1983.8;1535.7;168.2;2.0;64.5;1716.7;93.3
7707704780;2013;51;77;ВеллКон;2.8;2.8;675.4;678.2;5.3;0.0;0.0;133.3;672.9;678.2;1151.2;7.2;12.8;6.6;1291.5;1218.3;1207.7;27.9;0.0;0.0;806.7;2.0
7715755813;2013;74;77;ТМС;1.1;3.1;556.3;559.4;59.3;0.0;0.0;0.0;500.0;559.4;1609.6;16.2;0.0;26.0;2032.4;1486.6;1417.1;46.3;0.0;0.0;1322.2;0.5
7705886895;2013;52;77;НЬЮ ЙОРКЕР РУС;714.8;742.2;546.0;1288.2;400.9;0.0;31.5;624.8;855.8;1288.2;2567.8;284.8;30.0;58.4;2569.1;2566.6;1968.4;176.6;30.1;164.6;2219.4;682.9
7706719054;2013;51;77;ЛР РУС;15.3;15.7;469.0;484.7;168.0;0.0;0.0;0.0;316.7;484.7;1350.6;160.2;0.0;127.5;1645.2;1626.7;726.5;176.5;0.0;0.0;661.8;11.2
4345260631;2013;51;43;М-Бункер;0.0;0.0;52.5;52.5;4.9;0.0;0.0;0.0;47.6;52.5;1429.7;15.2;0.6;11.7;1428.9;1428.9;1396.1;3.0;0.7;0.0;90.7;0.0
7811438535;2013;11;78;Нобель Ойл;187.2;217.1;1701.9;1918.9;-285.9;807.0;812.7;0.0;1392.1;1918.9;2860.4;-49.1;55.8;-194.6;3153.6;3101.5;2515.5;307.3;3.4;110.9;1842.8;143.4
5074111716;2013;50;50;ТоргАвто;0.3;10.0;97.0;107.0;-5.5;0.0;0.2;24.7;112.3;107.0;1397.4;-13.1;2.9;0.2;1670.9;1573.9;1581.0;20.1;2.9;0.0;1515.3;0.4
5012053782;2013;50;50;ФАВОРИТ МОТОРС К;6.6;6.6;483.1;489.7;11.1;0.0;0.0;0.0;478.6;489.7;2740.8;10.4;20.4;6.8;0.0;0.0;0.0;0.0;0.0;0.0;2303.5;4.0
5047105054;2013;50;50;Вольво Карс;4.4;173.6;1807.7;1981.3;551.8;0.0;106.4;0.0;1323.1;1981.3;22428.1;1046.2;0.0;1058.5;22497.3;22305.8;22176.9;162.1;0.0;0.0;30070.8;6.6
5021017621;2013;29;50;ДЖИЛЕКС;760.8;764.0;1048.6;1812.5;598.3;1145.4;1146.1;1.9;68.1;1812.5;1532.0;310.7;115.6;170.0;1539.6;1506.5;935.5;198.8;119.9;100.6;1442.4;719.2
5027148540;2013;51;50;КОМПЛЕКТМОНТАЖ;0.0;0.0;233.6;233.6;3.0;0.0;0.0;217.4;230.6;233.6;1627.6;18.5;14.2;0.3;0.0;0.0;0.0;0.0;0.0;0.0;1206.7;0.0
5047105505;2013;51;50;"Торговая компания ""Русь-Стекло""";0.1;0.1;2340.7;2340.8;3.9;1591.2;1591.2;240.3;745.7;2340.8;3837.8;141.6;207.3;2.8;0.0;0.0;0.0;0.0;0.0;0.0;3927.0;0.2
5025028286;2013;51;50;"Торговый Дом ""Красагромол""";0.0;0.1;51.3;51.4;28.2;0.0;0.0;0.0;23.2;51.4;1135.7;31.3;0.6;21.0;995.5;991.0;945.4;1.9;0.0;0.0;499.7;0.0
5007070790;2013;70;50;Управляющая компания жилищно-коммунального хозяйства;0.1;0.1;350.1;350.1;1.8;80.5;80.5;0.5;267.8;350.1;1196.1;7.0;3.4;0.9;0.3;0.3;0.0;12.9;0.0;0.0;1141.5;0.4
5026013758;2013;15;50;ИНФО СИСТЕМ;172.3;191.7;1109.4;1301.1;79.0;492.0;505.1;8.7;717.1;1301.1;2041.9;358.6;82.3;128.3;2240.7;1898.9;1367.1;68.8;72.0;0.0;540.0;178.5
5001072705;2013;40;50;Электросетьэксплуатация;1106.2;1358.3;438.5;1796.8;1190.9;0.0;1.1;0.0;604.8;1796.8;1205.3;472.2;4.0;434.7;1553.7;1528.0;522.2;127.0;0.0;388.2;916.7;756.7
5003071129;2013;51;50;Управляющая компания Абамет;2.7;3.5;578.1;581.6;81.0;0.0;0.0;0.0;495.9;576.9;2740.9;129.1;0.0;107.4;3269.3;2851.4;2521.7;30.7;0.0;0.0;2674.5;1.9
5015011082;2013;51;50;ОМАКС Груп;0.0;0.0;566.9;566.9;0.0;0.0;0.0;0.0;566.9;566.9;3654.3;93.0;51.5;-34.8;3302.7;3266.7;2913.4;64.4;51.9;0.0;3279.4;17.7
5009069969;2013;51;50;Мособлалкоторг;0.0;0.0;1836.8;1836.9;12.4;0.0;0.0;106.0;1824.5;1836.9;2909.8;16.4;0.0;1.4;2074.8;2074.8;1929.2;0.7;0.0;0.0;1405.9;0.0
5016018299;2013;51;50;СТРОЙГАРАНТ;0.0;0.1;162.9;163.0;141.7;0.0;0.0;8.9;21.3;163.0;1563.2;24.7;0.0;27.4;1584.8;1578.2;1554.6;12.6;0.0;0.0;1507.2;0.0
5045044920;2013;52;50;Лакмин;1.2;1.2;1306.0;1307.2;40.6;13.0;13.0;48.6;1253.6;1307.2;5414.4;123.0;0.0;36.5;5554.6;5532.7;4965.0;172.4;0.0;0.0;3672.9;2.4
5050079140;2013;36;50;ДОК-15;237.3;240.2;1069.4;1309.6;63.2;159.3;163.4;0.0;1083.0;1309.6;1674.7;10.6;0.0;36.3;3146.2;2959.9;2505.4;344.4;0.0;115.3;1238.7;115.1
5027149494;2013;51;50;РусАлкоИмпорт;3.8;3.8;676.8;680.6;18.4;0.0;0.0;457.8;662.2;680.6;4875.2;76.4;45.6;10.9;4459.9;4459.9;4659.1;24.8;43.3;0.5;4372.4;1.4
5044070117;2013;50;50;Аванта_Е95;44.1;44.1;903.3;947.4;115.1;225.8;225.9;353.5;606.5;947.4;2164.9;8.2;47.5;24.1;2210.2;2007.2;2116.8;10.0;50.2;46.8;2477.2;32.4
5003071739;2013;51;50;НЕОЛАБ;20.7;20.7;627.5;648.2;139.2;0.0;0.0;9.0;509.0;648.2;8781.0;14.3;0.0;56.6;8724.1;8723.5;8655.2;40.1;0.0;18.9;9431.3;3.8
5003071418;2013;51;50;"ТОРГОВЫЙ ДОМ ""МОСКОВСКИЙ""";30.0;30.0;476.2;506.2;215.6;0.0;0.0;0.0;290.5;506.2;1105.6;182.3;0.0;100.9;1211.2;1200.6;1048.9;24.4;0.0;0.0;868.1;38.6
7728592595;2013;50;77;ДЖЕНСЕР СЕРВИС С8;61.1;70.7;282.1;352.8;196.5;0.0;0.1;93.7;156.2;352.8;1956.7;-82.4;16.6;0.1;2897.2;2800.4;1938.0;63.4;10.7;116.5;1827.6;51.4
5027150732;2013;51;50;ПЕРВАЯ ВОДОЧНАЯ КОМПАНИЯ;2.0;2.0;2889.7;2891.7;11.4;0.0;0.0;200.8;2880.4;2891.7;3707.5;2.6;0.0;1.0;2226.3;2221.7;2409.4;2.7;0.0;0.0;2238.3;2.6
5024104671;2013;51;50;ЕЭС.Гарант;0.2;18.0;1880.5;1898.5;539.8;0.0;13.9;686.7;1344.8;1898.5;7247.4;456.7;3.0;436.8;6855.2;6530.7;6497.4;13.0;4.9;0.0;3542.5;0.4
5024104978;2013;24;50;Ф-СИНТЕЗ;87.7;3989.9;2770.1;6760.0;239.5;0.0;185.6;0.0;6334.8;6760.0;1122.7;284.7;0.3;12.9;1279.2;1033.0;1539.2;119.8;0.3;1252.5;4220.4;85.6
5050079654;2013;22;50;"Группа компаний ""Строительное управление 22""";520.4;806.7;5116.6;5923.3;356.2;1360.7;1365.9;0.0;4201.2;5923.3;1427.3;430.7;1.0;341.2;0.0;0.0;0.0;0.0;0.0;0.0;474.8;456.5
5044070597;2013;50;50;Аванта_Е105;15.2;22.5;839.8;862.3;-17.3;0.0;0.0;724.6;879.6;862.3;1027.4;-48.9;96.4;-68.0;1920.1;1567.5;1511.2;8.0;95.6;0.0;1190.3;18.5
5018138369;2013;40;50;"Тепло РКК ""Энергия""";840.6;892.5;970.7;1863.2;317.3;440.0;860.2;215.0;685.7;1863.2;1520.3;-36.9;66.8;42.7;1766.4;1716.8;1170.7;340.6;70.8;16.7;1471.9;702.1
5042107996;2013;51;50;СПРИНТ-МЕТАЛЛ;0.1;0.1;1347.8;1348.0;35.2;0.0;0.0;0.0;1312.8;1348.0;1716.4;22.0;3.2;13.8;0.0;0.0;0.0;0.0;0.0;0.0;1837.2;0.3
5047107245;2013;52;50;Ритейл-Н;3.3;3.3;315.1;318.4;8.3;0.0;0.0;0.0;310.0;318.4;1804.1;10.0;0.0;2.1;0.0;0.0;0.0;0.0;0.0;0.0;1720.1;2.0
5048017724;2013;51;50;ЧЕХОВСАХАР;0.2;0.2;143.7;143.9;3.5;0.0;0.0;11.0;140.5;143.9;1236.3;4.6;3.0;1.7;1341.4;1341.4;1313.2;0.8;3.0;0.0;1214.1;0.9
5012055109;2013;40;50;Реутовская теплосеть;57.3;57.6;534.7;592.4;-4.4;0.0;0.1;0.0;596.7;592.4;1021.8;26.1;4.8;14.4;1201.8;994.6;966.6;90.1;0.0;36.7;995.1;29.5
5038071183;2013;51;50;Ньютех;0.1;0.1;3848.4;3848.6;37.3;296.4;296.4;240.0;3514.9;3848.6;7378.8;112.0;40.8;15.1;8133.2;8066.7;7743.1;1.8;43.5;0.0;8465.8;0.2
5036101347;2013;45;50;ИНТЕР РАО - ИНЖИНИРИНГ;25.2;51.5;310.6;362.1;61.8;0.0;0.0;0.0;300.3;362.1;1683.0;24.9;0.0;51.2;1671.8;1569.6;385.1;1003.5;0.0;10.0;1407.2;30.9
5020060078;2013;51;50;Кифато-Металл;116.2;116.2;487.3;603.6;49.4;22.5;22.5;16.4;531.7;603.6;2513.4;46.8;2.2;40.5;3292.5;2731.5;2687.7;5.9;2.2;0.0;1268.1;39.4
7743740375;2013;51;77;АНЭКСИМтрейд;1.3;1.3;69.9;71.3;6.5;0.0;0.0;0.0;64.8;71.3;6496.6;11.1;0.0;11.3;0.0;0.0;0.0;0.0;0.0;0.0;5173.4;1.5
7705887088;2013;26;77;Сергиево-Посадский стеклотарный завод;60.2;60.2;1570.0;1630.2;3.4;150.0;150.1;1432.4;1476.7;1630.2;1464.2;-120.3;50.7;1.6;1388.6;1387.8;2937.8;195.0;0.0;0.0;1308.3;22.7
7726628260;2013;65;77;АРГЕНТУМ;0.2;69.3;804.3;873.6;56.9;0.0;0.0;794.4;816.7;873.6;49686.7;13.6;10.7;0.3;14984.2;14981.5;3693.2;2.0;0.0;0.0;30549.9;0.0
7716640438;2013;51;77;Глобус;0.0;0.0;126.8;126.8;8.2;0.0;0.0;0.0;118.7;126.8;1111.5;4.1;0.0;4.1;0.0;0.0;0.0;0.0;0.0;0.0;600.0;0.0
7729631744;2013;51;77;БУРРУС;0.0;583.9;4400.6;4984.5;2.1;0.0;0.0;41.8;4982.4;4984.5;2011.9;16.9;16.4;1.2;386.1;228.9;335.5;0.5;0.0;0.0;852.5;0.0
7719723690;2013;55;77;БУРГЕР РУС;1608.0;1822.1;1482.8;3304.8;325.7;1493.8;1525.7;877.9;1453.4;3304.8;5457.9;-127.0;71.5;-25.1;5882.0;5436.6;6159.8;896.7;49.4;0.0;2547.2;785.6
